customer_name,grant_name,eligibility_code,is_eligible,reason
Curry Public Transit,5311 Rural,e0001,true,"Customer org type is Independent Agency and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Curry Public Transit,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Curry Public Transit,5339,e0001,false,
Curry Public Transit,5339,e0003,false,Customer does not have service to non-urbanized area
Curry Public Transit,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
Curry Public Transit,SB 1 State of Good Repair,e0001,true,Customer org type is Independent Agency and grant eligible types are transit agency
Curry Public Transit,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
Curry Public Transit,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Independent Agency and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
DASH,5310,e0001,true,"Customer org type is Independent Agency and grant eligible types are transit agency, local government, mpo, private non-profit"
DASH,5310,e0003,true,Customer has service to non-urbanized area
DASH,5311 (f) Intercity,e0004,true,Customer has service connecting urban areas
DASH,5311 (f) Intercity,e0001,true,"Customer org type is Independent Agency and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
DASH,5311 CMAQ,e0005,false,Customer does not have service in air quality non-attainment area
DASH,5311 CMAQ,e0001,true,"Customer org type is Independent Agency and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
DASH,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
DASH,5311 Rural,e0001,true,"Customer org type is Independent Agency and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
DASH,5311 Rural,e0003,true,Customer has service to non-urbanized area
DASH,5339,e0001,false,
DASH,5339,e0003,true,Customer has service to non-urbanized area
DASH,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
DASH,SB 1 State of Good Repair,e0001,true,Customer org type is Independent Agency and grant eligible types are transit agency
DASH,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
DASH,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Independent Agency and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
DAV,5310,e0001,true,"Customer org type is Non-Profit Organization and grant eligible types are transit agency, local government, mpo, private non-profit"
DAV,5310,e0003,true,Customer has service to non-urbanized area
DAV,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
DAV,5311 (f) Intercity,e0001,true,"Customer org type is Non-Profit Organization and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
DAV,5311 CMAQ,e0005,false,Customer does not have service in air quality non-attainment area
DAV,5311 CMAQ,e0001,true,"Customer org type is Non-Profit Organization and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
DAV,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
DAV,5311 Rural,e0001,true,"Customer org type is Non-Profit Organization and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
DAV,5311 Rural,e0003,true,Customer has service to non-urbanized area
DAV,5339,e0001,false,
DAV,5339,e0003,true,Customer has service to non-urbanized area
DAV,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
DAV,SB 1 State of Good Repair,e0001,false,Customer org type is Non-Profit Organization and grant eligible types are transit agency
DAV,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
DAV,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Non-Profit Organization and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Damaris Express Inc.,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
Damaris Express Inc.,5310,e0003,true,Customer has service to non-urbanized area
Damaris Express Inc.,5311 (f) Intercity,e0004,false,Customer does not have service connecting urban areas
Damaris Express Inc.,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Damaris Express Inc.,5311 CMAQ,e0005,false,Customer does not have service in air quality non-attainment area
Damaris Express Inc.,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Damaris Express Inc.,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
Damaris Express Inc.,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Damaris Express Inc.,5311 Rural,e0003,true,Customer has service to non-urbanized area
Damaris Express Inc.,5339,e0001,false,
Damaris Express Inc.,5339,e0003,true,Customer has service to non-urbanized area
Damaris Express Inc.,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
Damaris Express Inc.,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
Damaris Express Inc.,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
Damaris Express Inc.,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
DataGraffikk A.G.,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
DataGraffikk A.G.,5310,e0003,true,Customer has service to non-urbanized area
DataGraffikk A.G.,5311 (f) Intercity,e0004,false,Customer does not have service connecting urban areas
DataGraffikk A.G.,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
DataGraffikk A.G.,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
DataGraffikk A.G.,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
DataGraffikk A.G.,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
DataGraffikk A.G.,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
DataGraffikk A.G.,5311 Rural,e0003,true,Customer has service to non-urbanized area
DataGraffikk A.G.,5339,e0001,false,
DataGraffikk A.G.,5339,e0003,true,Customer has service to non-urbanized area
DataGraffikk A.G.,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
